,ts,vs,v0
554,27.75,1.2711066437317982,4.864821315439309
555,27.8,1.2585840701815119,4.864821315439309
556,27.85,1.2507476057628062,4.864821315439309
557,27.9,1.248450622233115,4.864821315439309
558,27.95,1.2383537930264998,4.864821315439309
559,28.0,1.2313735189767705,4.864821315439309
560,28.05,1.2229163353450394,4.864821315439309
561,28.1,1.2140582960607968,4.864821315439309
562,28.15,1.2078450482568805,4.864821315439309
563,28.2,1.1995192546687141,4.864821315439309
564,28.25,1.1943540632192966,4.864821315439309
565,28.3,1.1856055743689373,4.864821315439309
566,28.35,1.1771037802715913,4.864821315439309
567,28.4,1.1702025088028074,4.864821315439309
568,28.45,1.1639507950277828,4.864821315439309
569,28.5,1.1577637395239921,4.864821315439309
570,28.55,1.1492065697625589,4.864821315439309
571,28.6,1.1360685543523514,4.864821315439309
572,28.65,1.1341801824796296,4.864821315439309
573,28.7,1.1262468624327526,4.864821315439309
574,28.75,1.1163724720492179,4.864821315439309
575,28.8,1.111493410260441,4.864821315439309
576,28.85,1.1049945670695092,4.864821315439309
577,28.9,1.092666537634216,4.864821315439309
578,28.95,1.0860962944728445,4.864821315439309
579,29.0,1.0784222887283363,4.864821315439309
580,29.05,1.071640726994013,4.864821315439309
581,29.1,1.0650916493351987,4.864821315439309
582,29.15,1.05674101415153,4.864821315439309
583,29.2,1.0514177118393593,4.864821315439309
584,29.25,1.0438111106234937,4.864821315439309
585,29.3,1.0345497256846028,4.864821315439309
586,29.35,1.0289726011137952,4.864821315439309
587,29.4,1.02154857697276,4.864821315439309
588,29.45,1.013586805136543,4.864821315439309
589,29.5,1.007217167101189,4.864821315439309
590,29.55,0.9980929871494797,4.864821315439309
591,29.6,0.9911925310845923,4.864821315439309
592,29.65,0.9847358899210289,4.864821315439309
593,29.7,0.9764211659581357,4.864821315439309
594,29.75,0.9694415623586538,4.864821315439309
595,29.8,0.9634343382056431,4.864821315439309
596,29.85,0.9555746382067233,4.864821315439309
597,29.9,0.9477373598692924,4.864821315439309
598,29.95,0.9392126185578136,4.864821315439309
599,30.0,0.9327535947865646,4.864821315439309
600,30.05,0.9265374509237797,4.864821315439309
601,30.1,0.9166547243676106,4.864821315439309
602,30.15,0.9132291837514368,4.864821315439309
603,30.2,0.9028089394955132,4.864821315439309
604,30.25,0.8951489729596537,4.864821315439309
605,30.3,0.8898478023206321,4.864821315439309
606,30.35,0.8805545492037428,4.864821315439309
607,30.4,0.8763227779633624,4.864821315439309
608,30.45,0.8682477952030775,4.864821315439309
